Episode,Reward,Epsilon
1137,-11.20,0.71095
1138,-2.90,0.71074
1139,-10.00,0.71052
1140,-10.90,0.71031
1141,-13.90,0.71010
1142,-10.20,0.70989
1143,-10.40,0.70967
1144,-10.60,0.70946
1145,-10.70,0.70925
1146,-13.90,0.70903
1147,2.10,0.70882
1148,-10.00,0.70861
1149,-1.20,0.70840
1150,-10.00,0.70818
1151,-13.70,0.70797
1152,-1.60,0.70776
1153,-2.90,0.70755
1154,1.30,0.70733
1155,-10.10,0.70712
1156,-12.70,0.70691
1157,-24.00,0.70670
1158,-10.20,0.70649
1159,-10.70,0.70627
1160,-10.00,0.70606
1161,-10.00,0.70585
1162,-11.70,0.70564
1163,-18.00,0.70543
1164,-10.00,0.70522
1165,-12.20,0.70500
1166,-12.80,0.70479
1167,-10.00,0.70458
1168,-4.50,0.70437
1169,-12.60,0.70416
1170,-10.50,0.70395
1171,-12.70,0.70374
1172,-10.80,0.70352
1173,-10.10,0.70331
1174,-11.00,0.70310
1175,-4.60,0.70289
1176,-10.50,0.70268
1177,-10.00,0.70247
1178,-11.10,0.70226
1179,-10.00,0.70205
1180,-10.50,0.70184
1181,0.50,0.70163
1182,-2.60,0.70142
1183,-12.00,0.70121
1184,-7.80,0.70100
1185,-10.00,0.70079
1186,-11.30,0.70058
1187,-0.70,0.70037
1188,-10.50,0.70016
1189,-11.90,0.69995
1190,-10.00,0.69974
1191,-10.10,0.69953
1192,-10.90,0.69932
1193,-11.80,0.69911
1194,-11.10,0.69890
1195,-10.10,0.69869
1196,-3.40,0.69848
1197,-12.30,0.69827
1198,2.70,0.69806
1199,-10.00,0.69785
1200,2.40,0.69764
1201,-10.80,0.69743
1202,3.30,0.69722
1203,-15.10,0.69701
1204,-5.30,0.69680
1205,-10.00,0.69659
1206,-10.70,0.69638
1207,-11.40,0.69617
1208,-0.80,0.69597
1209,-10.30,0.69576
1210,15.10,0.69555
1211,5.30,0.69534
1212,-10.70,0.69513
1213,-14.50,0.69492
1214,-10.80,0.69471
1215,-7.40,0.69451
1216,-10.00,0.69430
1217,3.70,0.69409
1218,-9.90,0.69388
1219,-4.40,0.69367
1220,-11.20,0.69346
1221,-5.40,0.69326
1222,-10.00,0.69305
1223,-10.00,0.69284
1224,-3.00,0.69263
1225,-10.70,0.69243
1226,6.80,0.69222
1227,-4.40,0.69201
1228,-10.00,0.69180
1229,-10.10,0.69159
1230,-10.00,0.69139
1231,-13.30,0.69118
1232,-10.90,0.69097
1233,-10.20,0.69077
1234,-9.60,0.69056
1235,-10.10,0.69035
1236,-18.40,0.69014
1237,5.10,0.68994
1238,-10.00,0.68973
1239,-10.30,0.68952
1240,-10.10,0.68932
1241,-10.50,0.68911
1242,-2.60,0.68890
1243,3.90,0.68870
1244,-10.00,0.68849
1245,-10.50,0.68828
1246,-0.60,0.68808
1247,-10.00,0.68787
1248,10.50,0.68766
1249,-4.40,0.68746
1250,-10.00,0.68725
1251,-10.00,0.68704
1252,-3.00,0.68684
1253,-10.70,0.68663
1254,-0.90,0.68643
1255,1.60,0.68622
1256,-13.80,0.68601
1257,-11.50,0.68581
1258,-10.00,0.68560
1259,-10.00,0.68540
1260,-11.90,0.68519
1261,-10.00,0.68499
1262,-4.50,0.68478
1263,-11.20,0.68458
1264,-14.00,0.68437
1265,-10.20,0.68416
1266,3.10,0.68396
1267,-10.50,0.68375
1268,-12.00,0.68355
1269,-1.20,0.68334
1270,-9.50,0.68314
1271,-11.40,0.68293
1272,-10.00,0.68273
1273,4.90,0.68252
1274,-17.20,0.68232
1275,-12.80,0.68211
1276,24.10,0.68191
1277,-15.80,0.68171
1278,-10.00,0.68150
1279,-3.80,0.68130
1280,-12.90,0.68109
1281,-10.00,0.68089
1282,-10.00,0.68068
1283,-10.60,0.68048
1284,-10.00,0.68028
1285,-10.00,0.68007
1286,-10.10,0.67987
1287,-10.40,0.67966
1288,-13.90,0.67946
1289,-18.80,0.67926
1290,-11.80,0.67905
1291,-10.50,0.67885
1292,-5.90,0.67864
1293,-10.20,0.67844
1294,-10.10,0.67824
1295,-11.50,0.67803
1296,-10.00,0.67783
1297,-10.20,0.67763
1298,-12.70,0.67742
1299,-10.10,0.67722
1300,-20.00,0.67702
1301,-10.00,0.67681
1302,-13.30,0.67661
1303,-12.00,0.67641
1304,4.90,0.67621
1305,4.20,0.67600
1306,-4.00,0.67580
1307,-11.80,0.67560
1308,-11.50,0.67539
1309,-11.50,0.67519
1310,-3.70,0.67499
1311,-0.20,0.67479
1312,-5.10,0.67458
1313,-14.00,0.67438
1314,-10.00,0.67418
1315,-7.70,0.67398
1316,-12.20,0.67377
1317,9.60,0.67357
1318,-15.70,0.67337
1319,-10.90,0.67317
1320,-3.00,0.67297
1321,1.20,0.67276
1322,-14.10,0.67256
1323,-10.30,0.67236
1324,-10.10,0.67216
1325,-16.40,0.67196
1326,-10.20,0.67176
1327,-1.50,0.67155
1328,-4.00,0.67135
1329,-10.00,0.67115
1330,-10.00,0.67095
1331,-11.50,0.67075
1332,-12.80,0.67055
1333,-10.30,0.67035
1334,-12.90,0.67015
1335,5.30,0.66994
1336,3.60,0.66974
1337,0.60,0.66954
1338,-10.40,0.66934
1339,-5.90,0.66914
1340,-10.10,0.66894
1341,-11.40,0.66874
1342,-11.60,0.66854
1343,-10.00,0.66834
1344,1.00,0.66814
1345,-18.70,0.66794
1346,-1.40,0.66774
1347,-10.00,0.66754
1348,0.60,0.66734
1349,-10.00,0.66714
1350,-11.30,0.66694
1351,-10.40,0.66674
1352,-10.10,0.66654
1353,-12.30,0.66634
1354,2.40,0.66614
1355,-11.10,0.66594
1356,-10.00,0.66574
1357,-8.00,0.66554
1358,-10.60,0.66534
1359,-4.80,0.66514
1360,-10.20,0.66494
1361,7.90,0.66474
1362,-10.10,0.66454
1363,-10.20,0.66434
1364,-11.50,0.66414
1365,-16.50,0.66394
1366,-11.40,0.66374
1367,-11.70,0.66354
1368,-10.10,0.66334
1369,-8.20,0.66314
1370,-10.30,0.66295
1371,-1.80,0.66275
1372,-12.00,0.66255
1373,10.70,0.66235
1374,-16.60,0.66215
1375,-12.10,0.66195
1376,-10.00,0.66175
1377,7.90,0.66156
1378,-10.00,0.66136
1379,-5.90,0.66116
1380,-10.10,0.66096
1381,-10.30,0.66076
1382,-3.00,0.66056
1383,-16.30,0.66037
1384,-13.80,0.66017
1385,-13.60,0.65997
1386,4.60,0.65977
1387,7.10,0.65957
1388,-10.50,0.65938
1389,-13.30,0.65918
1390,-11.00,0.65898
1391,-11.10,0.65878
1392,-4.00,0.65858
1393,-11.30,0.65839
1394,3.10,0.65819
1395,-16.40,0.65799
1396,-10.00,0.65779
1397,-9.90,0.65760
1398,0.40,0.65740
1399,3.30,0.65720
1400,1.30,0.65701
1401,-4.20,0.65681
1402,-11.70,0.65661
1403,-5.90,0.65641
1404,22.50,0.65622
1405,-8.50,0.65602
1406,-10.00,0.65582
1407,-11.00,0.65563
1408,-10.10,0.65543
1409,-10.00,0.65523
1410,-16.10,0.65504
1411,-10.20,0.65484
1412,5.40,0.65464
1413,-10.50,0.65445
1414,-15.70,0.65425
1415,-10.30,0.65406
1416,-10.70,0.65386
1417,-10.20,0.65366
1418,-10.10,0.65347
1419,-5.30,0.65327
1420,-10.10,0.65307
1421,9.30,0.65288
1422,-10.20,0.65268
1423,-11.30,0.65249
1424,-10.00,0.65229
1425,-11.20,0.65210
1426,-11.60,0.65190
1427,-1.40,0.65170
1428,-20.30,0.65151
1429,-12.60,0.65131
1430,-12.30,0.65112
1431,-10.10,0.65092
1432,-9.30,0.65073
1433,-16.40,0.65053
1434,8.10,0.65034
1435,1.80,0.65014
1436,-13.20,0.64995
1437,-10.00,0.64975
1438,-10.00,0.64956
1439,-10.20,0.64936
1440,19.80,0.64917
1441,-10.60,0.64897
1442,-10.60,0.64878
1443,-10.00,0.64858
1444,-5.70,0.64839
1445,-10.00,0.64819
1446,-10.90,0.64800
1447,0.10,0.64781
1448,-4.30,0.64761
1449,-14.80,0.64742
1450,-1.20,0.64722
1451,-12.20,0.64703
1452,-12.00,0.64683
1453,-10.00,0.64664
1454,-10.00,0.64645
1455,-10.80,0.64625
1456,-12.30,0.64606
1457,-2.10,0.64586
1458,-10.00,0.64567
1459,-10.00,0.64548
1460,-4.00,0.64528
1461,-0.60,0.64509
1462,-10.10,0.64490
1463,-11.70,0.64470
1464,-12.70,0.64451
1465,-10.00,0.64432
1466,-18.80,0.64412
1467,-13.80,0.64393
1468,-10.40,0.64374
1469,-5.60,0.64354
1470,-10.90,0.64335
1471,-7.60,0.64316
1472,-10.00,0.64296
1473,-17.50,0.64277
1474,-10.10,0.64258
1475,-10.00,0.64239
1476,-13.80,0.64219
1477,-3.20,0.64200
1478,-3.30,0.64181
1479,-11.40,0.64162
1480,-10.20,0.64142
1481,-10.00,0.64123
1482,6.50,0.64104
1483,-10.60,0.64085
1484,-10.00,0.64065
1485,-14.10,0.64046
1486,-10.70,0.64027
1487,-13.50,0.64008
1488,-10.00,0.63988
1489,-1.20,0.63969
1490,-11.90,0.63950
1491,-17.20,0.63931
1492,-10.10,0.63912
1493,-10.00,0.63893
1494,-10.10,0.63873
1495,-10.00,0.63854
1496,-15.30,0.63835
1497,-10.10,0.63816
1498,-3.70,0.63797
1499,-10.00,0.63778
1500,-10.00,0.63759
1501,1.90,0.63739
1502,-10.90,0.63720
1503,-10.80,0.63701
1504,-1.30,0.63682
1505,-14.50,0.63663
1506,-10.90,0.63644
1507,-5.80,0.63625
1508,-13.50,0.63606
1509,-10.40,0.63587
1510,-13.50,0.63567
1511,-11.90,0.63548
1512,4.60,0.63529
1513,-11.00,0.63510
1514,-10.00,0.63491
1515,2.80,0.63472
1516,12.00,0.63453
1517,7.00,0.63434
1518,-10.10,0.63415
1519,-10.70,0.63396
1520,3.70,0.63377
1521,-14.90,0.63358
1522,-19.20,0.63339
1523,-10.00,0.63320
1524,8.70,0.63301
1525,3.70,0.63282
1526,-10.80,0.63263
1527,4.00,0.63244
1528,-10.90,0.63225
1529,-12.60,0.63206
1530,-12.30,0.63187
1531,-10.10,0.63168
1532,-15.50,0.63149
1533,-14.10,0.63130
1534,2.20,0.63111
1535,0.80,0.63092
1536,-10.70,0.63074
1537,5.90,0.63055
1538,1.00,0.63036
1539,-10.00,0.63017
1540,-11.60,0.62998
1541,-11.30,0.62979
1542,-10.80,0.62960
1543,-10.60,0.62941
1544,-13.60,0.62922
1545,-10.50,0.62903
1546,-7.70,0.62885
1547,-11.30,0.62866
1548,-8.60,0.62847
1549,-4.80,0.62828
1550,-5.00,0.62809
1551,-13.90,0.62790
1552,4.40,0.62771
1553,-0.80,0.62753
1554,-10.90,0.62734
1555,1.10,0.62715
1556,-10.80,0.62696
1557,6.60,0.62677
1558,-11.00,0.62659
1559,-11.20,0.62640
1560,5.90,0.62621
1561,-13.60,0.62602
1562,-0.40,0.62583
1563,-10.30,0.62565
1564,-15.50,0.62546
1565,-4.40,0.62527
1566,-10.10,0.62508
1567,10.60,0.62490
1568,2.60,0.62471
1569,-5.10,0.62452
1570,-10.00,0.62433
1571,-3.80,0.62415
1572,-11.00,0.62396
1573,-11.90,0.62377
1574,8.80,0.62358
1575,-17.00,0.62340
1576,-14.20,0.62321
1577,-18.90,0.62302
1578,1.30,0.62284
1579,-6.60,0.62265
1580,1.80,0.62246
1581,-1.10,0.62228
1582,-11.50,0.62209
1583,-7.40,0.62190
1584,-14.20,0.62172
1585,-10.60,0.62153
1586,-8.10,0.62134
1587,-10.00,0.62116
1588,-10.40,0.62097
1589,1.10,0.62078
1590,-11.00,0.62060
1591,2.40,0.62041
1592,-10.40,0.62023
1593,1.00,0.62004
1594,1.90,0.61985
1595,-10.40,0.61967
1596,-10.40,0.61948
1597,-6.30,0.61930
1598,-12.10,0.61911
1599,-10.00,0.61892
1600,-10.60,0.61874
1601,-10.00,0.61855
1602,-6.20,0.61837
1603,0.50,0.61818
1604,-7.60,0.61800
1605,-13.20,0.61781
1606,-0.30,0.61763
1607,3.20,0.61744
1608,-5.00,0.61726
1609,-10.70,0.61707
1610,-10.50,0.61689
1611,-11.30,0.61670
1612,-10.80,0.61652
1613,9.00,0.61633
1614,-3.50,0.61615
1615,-9.40,0.61596
1616,-10.00,0.61578
1617,0.70,0.61559
1618,10.30,0.61541
1619,-10.00,0.61522
1620,-1.60,0.61504
1621,-12.70,0.61485
1622,-10.00,0.61467
1623,-10.00,0.61448
1624,-10.50,0.61430
1625,7.10,0.61411
1626,15.50,0.61393
1627,-3.30,0.61375
1628,-3.10,0.61356
1629,1.60,0.61338
1630,-10.00,0.61319
1631,-10.00,0.61301
1632,-10.90,0.61283
1633,-10.00,0.61264
1634,-14.10,0.61246
1635,-1.20,0.61228
1636,4.80,0.61209
1637,6.30,0.61191
1638,-12.60,0.61172
1639,-10.00,0.61154
1640,-10.00,0.61136
1641,-5.50,0.61117
1642,-11.00,0.61099
1643,16.10,0.61081
1644,-0.30,0.61062
1645,-10.00,0.61044
1646,-10.40,0.61026
1647,-10.60,0.61007
1648,-10.20,0.60989
1649,-10.00,0.60971
1650,-14.00,0.60953
1651,-13.70,0.60934
1652,-3.70,0.60916
1653,-6.40,0.60898
1654,-10.00,0.60879
1655,-10.60,0.60861
1656,-15.40,0.60843
1657,-10.00,0.60825
1658,-10.10,0.60806
1659,-7.50,0.60788
1660,-5.50,0.60770
1661,2.60,0.60752
1662,-1.50,0.60733
1663,-17.20,0.60715
1664,6.20,0.60697
1665,-10.90,0.60679
1666,-12.30,0.60661
1667,-11.10,0.60642
1668,-10.00,0.60624
1669,-11.20,0.60606
1670,-17.40,0.60588
1671,-11.10,0.60570
1672,-10.90,0.60552
1673,-10.40,0.60533
1674,-11.10,0.60515
1675,-10.40,0.60497
1676,-10.70,0.60479
1677,-11.80,0.60461
1678,6.60,0.60443
1679,-10.10,0.60424
1680,-10.00,0.60406
1681,-11.40,0.60388
1682,-10.00,0.60370
1683,-11.20,0.60352
1684,3.00,0.60334
1685,-14.60,0.60316
1686,-9.40,0.60298
1687,-11.60,0.60280
1688,-8.10,0.60262
1689,-10.10,0.60243
1690,3.00,0.60225
1691,-5.00,0.60207
1692,-0.30,0.60189
1693,-10.60,0.60171
1694,-0.70,0.60153
1695,-13.40,0.60135
1696,-3.30,0.60117
1697,-10.00,0.60099
1698,-10.60,0.60081
1699,-1.90,0.60063
1700,-13.10,0.60045
1701,-10.00,0.60027
1702,-11.40,0.60009
1703,-10.00,0.59991
1704,2.00,0.59973
1705,-5.40,0.59955
1706,-1.70,0.59937
1707,-15.20,0.59919
1708,-14.30,0.59901
1709,-4.80,0.59883
1710,-10.20,0.59865
1711,-10.00,0.59847
1712,-10.40,0.59829
1713,-10.00,0.59811
1714,-2.30,0.59793
1715,14.80,0.59775
1716,-8.60,0.59757
1717,-8.60,0.59739
1718,-10.00,0.59722
1719,-10.50,0.59704
1720,20.60,0.59686
1721,-10.10,0.59668
1722,-10.00,0.59650
1723,-10.10,0.59632
1724,4.30,0.59614
1725,-10.60,0.59596
1726,5.30,0.59578
1727,-3.20,0.59560
1728,-10.10,0.59543
1729,22.70,0.59525
1730,-10.50,0.59507
1731,-11.70,0.59489
1732,-10.10,0.59471
1733,-10.00,0.59453
1734,-10.00,0.59436
1735,-6.60,0.59418
1736,-4.20,0.59400
1737,-10.00,0.59382
1738,-12.40,0.59364
1739,-3.10,0.59346
1740,-13.30,0.59329
1741,-13.70,0.59311
1742,13.60,0.59293
1743,-10.40,0.59275
1744,-10.00,0.59257
1745,-12.60,0.59240
1746,-13.50,0.59222
1747,-12.80,0.59204
1748,-14.70,0.59186
1749,18.40,0.59169
1750,-12.30,0.59151
1751,2.50,0.59133
1752,-10.30,0.59115
1753,-2.50,0.59098
1754,1.90,0.59080
1755,-11.30,0.59062
1756,-9.80,0.59044
1757,-12.30,0.59027
1758,-10.10,0.59009
1759,-4.70,0.58991
1760,-10.00,0.58974
1761,7.40,0.58956
1762,2.00,0.58938
1763,15.90,0.58921
1764,-4.30,0.58903
1765,4.90,0.58885
1766,-11.60,0.58868
1767,-10.00,0.58850
1768,4.90,0.58832
1769,3.20,0.58815
1770,-10.00,0.58797
1771,0.90,0.58779
1772,-2.70,0.58762
1773,-10.00,0.58744
1774,-10.10,0.58726
1775,-11.70,0.58709
1776,-12.70,0.58691
1777,-10.40,0.58674
1778,-10.00,0.58656
1779,-12.30,0.58638
1780,-11.30,0.58621
1781,-10.20,0.58603
1782,-10.60,0.58586
1783,-15.40,0.58568
1784,-1.40,0.58551
1785,-17.20,0.58533
1786,-5.20,0.58515
1787,5.10,0.58498
1788,-10.00,0.58480
1789,15.40,0.58463
1790,-10.30,0.58445
1791,-10.00,0.58428
1792,-10.00,0.58410
1793,-12.20,0.58393
1794,-10.20,0.58375
1795,-11.00,0.58358
1796,10.80,0.58340
1797,28.00,0.58323
1798,-10.70,0.58305
1799,-13.80,0.58288
1800,4.50,0.58270
1801,-10.90,0.58253
1802,-10.50,0.58235
1803,-12.20,0.58218
1804,-10.00,0.58200
1805,-10.40,0.58183
1806,-2.20,0.58165
1807,-10.00,0.58148
1808,15.40,0.58130
1809,10.00,0.58113
1810,4.30,0.58096
1811,-7.20,0.58078
1812,-3.70,0.58061
1813,-10.10,0.58043
1814,-12.00,0.58026
1815,-10.10,0.58008
1816,-10.90,0.57991
1817,31.20,0.57974
1818,-12.20,0.57956
1819,-10.70,0.57939
1820,-10.80,0.57921
1821,2.00,0.57904
1822,-3.10,0.57887
1823,-10.00,0.57869
1824,-10.40,0.57852
1825,2.40,0.57835
1826,2.60,0.57817
1827,-12.50,0.57800
1828,-12.80,0.57783
1829,-10.40,0.57765
1830,-10.00,0.57748
1831,15.60,0.57731
1832,-4.30,0.57713
1833,12.90,0.57696
1834,-11.00,0.57679
1835,-12.40,0.57661
1836,1.10,0.57644
1837,22.00,0.57627
1838,2.00,0.57609
1839,8.00,0.57592
1840,5.00,0.57575
1841,12.70,0.57558
1842,-10.30,0.57540
1843,-10.00,0.57523
1844,-10.10,0.57506
1845,3.00,0.57489
1846,-10.00,0.57471
1847,-9.50,0.57454
1848,-6.60,0.57437
1849,-10.00,0.57420
1850,-10.10,0.57402
1851,4.60,0.57385
1852,22.90,0.57368
1853,-10.60,0.57351
1854,-0.40,0.57334
1855,-11.40,0.57316
1856,11.00,0.57299
1857,-12.10,0.57282
1858,4.10,0.57265
1859,-11.10,0.57248
1860,23.60,0.57230
1861,-12.00,0.57213
1862,-10.80,0.57196
1863,5.60,0.57179
1864,-10.40,0.57162
1865,-10.00,0.57145
1866,-4.80,0.57128
1867,7.90,0.57110
1868,-3.30,0.57093
1869,-10.00,0.57076
1870,-1.20,0.57059
1871,-10.70,0.57042
1872,23.00,0.57025
1873,5.10,0.57008
1874,-10.00,0.56991
1875,10.60,0.56973
1876,-11.60,0.56956
1877,8.80,0.56939
1878,-5.60,0.56922
1879,-3.20,0.56905
1880,1.10,0.56888
1881,-3.50,0.56871
1882,5.20,0.56854
1883,14.50,0.56837
1884,0.10,0.56820
1885,14.20,0.56803
1886,-10.20,0.56786
1887,-5.00,0.56769
1888,-10.00,0.56752
1889,-10.40,0.56735
1890,-11.30,0.56718
1891,-3.90,0.56701
1892,1.20,0.56684
1893,-10.30,0.56667
1894,-10.00,0.56650
1895,2.30,0.56633
1896,-10.10,0.56616
1897,-0.40,0.56599
1898,-8.00,0.56582
1899,24.00,0.56565
1900,1.40,0.56548
1901,-0.20,0.56531
1902,2.60,0.56514
1903,-10.30,0.56497
1904,-10.30,0.56480
1905,-10.30,0.56463
1906,-10.00,0.56446
1907,0.90,0.56429
1908,-10.10,0.56412
1909,-10.90,0.56395
1910,-10.00,0.56378
1911,-12.30,0.56361
1912,-5.80,0.56344
1913,-15.50,0.56328
1914,-10.00,0.56311
1915,6.20,0.56294
1916,17.30,0.56277
1917,5.70,0.56260
1918,-10.10,0.56243
1919,2.50,0.56226
1920,17.60,0.56209
1921,-10.80,0.56193
1922,-10.00,0.56176
1923,-10.40,0.56159
1924,-4.20,0.56142
1925,2.70,0.56125
1926,-11.20,0.56108
1927,22.40,0.56091
1928,-10.30,0.56075
1929,-10.00,0.56058
1930,19.00,0.56041
1931,-10.00,0.56024
1932,-10.80,0.56007
1933,1.90,0.55991
1934,7.20,0.55974
1935,-9.50,0.55957
1936,-12.60,0.55940
1937,-10.00,0.55923
1938,-4.40,0.55907
1939,-10.00,0.55890
1940,8.10,0.55873
1941,-10.50,0.55856
1942,-16.50,0.55840
1943,14.30,0.55823
1944,5.50,0.55806
1945,-10.10,0.55789
1946,-10.90,0.55773
1947,6.70,0.55756
1948,-11.20,0.55739
1949,-10.60,0.55722
1950,10.10,0.55706
1951,-1.40,0.55689
1952,-14.80,0.55672
1953,16.80,0.55656
1954,-15.10,0.55639
1955,-12.70,0.55622
1956,-10.10,0.55606
1957,-10.00,0.55589
1958,-5.50,0.55572
1959,-10.40,0.55555
1960,-10.80,0.55539
1961,-10.00,0.55522
1962,8.80,0.55505
1963,4.30,0.55489
1964,-3.80,0.55472
1965,-12.00,0.55456
1966,-10.70,0.55439
1967,-8.00,0.55422
1968,-10.70,0.55406
1969,-6.80,0.55389
1970,-10.40,0.55372
1971,-7.10,0.55356
1972,-10.50,0.55339
1973,-7.30,0.55323
1974,-14.20,0.55306
1975,-14.90,0.55289
1976,-10.10,0.55273
1977,10.60,0.55256
1978,-5.40,0.55240
1979,20.50,0.55223
1980,11.40,0.55207
1981,3.00,0.55190
1982,-11.90,0.55173
1983,-10.00,0.55157
1984,-5.20,0.55140
1985,-13.20,0.55124
1986,-10.90,0.55107
1987,-10.10,0.55091
1988,-8.00,0.55074
1989,-12.70,0.55058
1990,-10.80,0.55041
1991,-3.20,0.55025
1992,9.60,0.55008
1993,-10.10,0.54992
1994,2.80,0.54975
1995,-17.00,0.54959
1996,-10.00,0.54942
1997,3.30,0.54926
1998,-6.10,0.54909
1999,-10.00,0.54893
2000,-13.60,0.54876
2001,-10.00,0.54860
2002,4.10,0.54843
2003,-14.10,0.54827
2004,-11.40,0.54810
2005,-3.20,0.54794
2006,-4.70,0.54778
2007,-10.00,0.54761
2008,-10.00,0.54745
2009,21.80,0.54728
2010,-11.70,0.54712
2011,-10.00,0.54695
2012,-4.80,0.54679
2013,-10.00,0.54663
2014,-10.50,0.54646
2015,-11.70,0.54630
2016,23.80,0.54613
2017,1.00,0.54597
2018,29.50,0.54581
2019,-10.90,0.54564
2020,-11.10,0.54548
2021,-10.50,0.54532
2022,10.80,0.54515
2023,-10.80,0.54499
2024,-10.90,0.54482
2025,-10.00,0.54466
2026,-10.90,0.54450
2027,2.90,0.54433
2028,-4.20,0.54417
2029,1.60,0.54401
2030,-11.00,0.54384
2031,-11.40,0.54368
2032,-6.30,0.54352
2033,-10.70,0.54336
2034,-10.40,0.54319
2035,8.00,0.54303
2036,-5.50,0.54287
2037,-10.80,0.54270
2038,-20.50,0.54254
2039,-10.00,0.54238
2040,-0.80,0.54222
2041,-0.50,0.54205
2042,-10.20,0.54189
2043,-10.80,0.54173
2044,-11.10,0.54157
2045,-13.80,0.54140
2046,-12.20,0.54124
2047,-2.10,0.54108
2048,-10.50,0.54092
2049,-0.40,0.54075
2050,-10.30,0.54059
2051,-6.10,0.54043
2052,-14.70,0.54027
2053,-10.80,0.54010
2054,-13.00,0.53994
2055,-7.90,0.53978
2056,13.50,0.53962
2057,-11.90,0.53946
2058,18.70,0.53929
2059,4.10,0.53913
2060,-11.00,0.53897
2061,2.90,0.53881
2062,-4.40,0.53865
2063,-10.20,0.53849
2064,-11.10,0.53832
2065,-11.00,0.53816
2066,-15.10,0.53800
2067,-12.80,0.53784
2068,-11.60,0.53768
2069,5.20,0.53752
2070,-10.60,0.53736
2071,21.60,0.53720
2072,-10.60,0.53703
2073,-10.10,0.53687
2074,-12.00,0.53671
2075,-7.20,0.53655
2076,5.30,0.53639
2077,11.70,0.53623
2078,-10.00,0.53607
2079,0.50,0.53591
2080,15.40,0.53575
2081,-7.30,0.53559
2082,-16.90,0.53543
2083,-14.80,0.53526
2084,0.60,0.53510
2085,-10.00,0.53494
2086,-1.90,0.53478
2087,-7.10,0.53462
2088,-12.50,0.53446
2089,-10.00,0.53430
2090,-10.00,0.53414
2091,-10.80,0.53398
2092,-2.10,0.53382
2093,15.90,0.53366
2094,-6.70,0.53350
2095,28.60,0.53334
2096,-2.80,0.53318
2097,-13.50,0.53302
2098,-12.00,0.53286
2099,-16.00,0.53270
2100,-2.60,0.53254
2101,21.00,0.53238
2102,12.60,0.53222
2103,-10.00,0.53206
2104,-10.80,0.53190
2105,-11.60,0.53174
2106,11.20,0.53158
2107,-11.50,0.53142
2108,-10.60,0.53126
2109,-1.80,0.53111
2110,0.40,0.53095
2111,6.20,0.53079
2112,-10.50,0.53063
2113,-4.70,0.53047
2114,5.00,0.53031
2115,-10.10,0.53015
2116,-10.00,0.52999
2117,-14.20,0.52983
2118,-1.10,0.52967
2119,-10.00,0.52951
2120,-15.30,0.52936
2121,0.00,0.52920
2122,-11.00,0.52904
2123,-0.80,0.52888
2124,-10.40,0.52872
2125,14.50,0.52856
2126,-10.10,0.52840
2127,-6.60,0.52824
2128,16.90,0.52809
2129,5.70,0.52793
2130,-10.00,0.52777
2131,4.70,0.52761
2132,10.40,0.52745
2133,-10.80,0.52729
2134,-12.30,0.52714
2135,-13.70,0.52698
2136,27.30,0.52682
2137,-14.10,0.52666
2138,-10.20,0.52650
2139,-10.00,0.52635
2140,-10.00,0.52619
2141,3.20,0.52603
2142,-2.80,0.52587
2143,-3.40,0.52571
2144,0.00,0.52556
2145,-10.10,0.52540
2146,-10.60,0.52524
2147,2.10,0.52508
2148,-10.30,0.52493
2149,-10.00,0.52477
2150,-6.70,0.52461
2151,22.00,0.52445
2152,-14.40,0.52430
2153,4.50,0.52414
2154,-10.60,0.52398
2155,-4.70,0.52383
2156,-10.10,0.52367
2157,-10.00,0.52351
2158,-10.00,0.52335
2159,-11.90,0.52320
2160,4.70,0.52304
2161,15.20,0.52288
2162,-3.00,0.52273
2163,-12.30,0.52257
2164,25.70,0.52241
2165,-10.00,0.52226
2166,3.00,0.52210
2167,-8.90,0.52194
2168,5.00,0.52179
2169,-5.40,0.52163
2170,-8.20,0.52147
2171,-10.10,0.52132
2172,-3.20,0.52116
2173,27.00,0.52100
2174,-3.20,0.52085
2175,-8.90,0.52069
2176,-10.40,0.52054
2177,8.00,0.52038
2178,23.80,0.52022
2179,-21.20,0.52007
2180,-12.70,0.51991
2181,3.50,0.51975
2182,-10.00,0.51960
2183,-4.90,0.51944
2184,4.10,0.51929
2185,-10.10,0.51913
2186,-4.40,0.51898
2187,-13.40,0.51882
2188,-12.10,0.51866
2189,-10.00,0.51851
2190,-12.60,0.51835
2191,-2.90,0.51820
2192,-10.90,0.51804
2193,3.00,0.51789
2194,22.20,0.51773
2195,-14.30,0.51758
2196,-11.80,0.51742
2197,-10.00,0.51727
2198,-1.70,0.51711
2199,-11.40,0.51696
2200,4.50,0.51680
2201,-10.00,0.51665
2202,2.00,0.51649
2203,16.70,0.51634
2204,-13.10,0.51618
2205,11.40,0.51603
2206,8.40,0.51587
2207,5.40,0.51572
2208,-10.80,0.51556
2209,-11.80,0.51541
2210,-7.20,0.51525
2211,13.90,0.51510
2212,-5.20,0.51494
2213,-10.10,0.51479
2214,-2.10,0.51463
2215,-6.70,0.51448
2216,-10.00,0.51433
2217,-10.80,0.51417
2218,-3.20,0.51402
2219,17.20,0.51386
2220,-10.10,0.51371
2221,27.10,0.51355
2222,-11.60,0.51340
2223,7.50,0.51325
2224,19.00,0.51309
2225,-5.60,0.51294
2226,16.70,0.51278
2227,-10.00,0.51263
2228,-3.60,0.51248
2229,-10.10,0.51232
